0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
3,0,0,0,0,0,0,0,0,0,0,0,0,169054099,170053110,163051114,167054100,173064100,174069096,162047092,160044121,148041113,169044109,170069093,165055083
3,179064120,173060102,172064091,0,175063106,0,0,0,153049109,0,166057116,152048096,169053101,167056105,165052108,164051100,172060097,164063097,154049089,156040121,150034111,1045126,167063081,169073077
3,166050122,162031142,0,0,0,0,0,0,0,0,0,170049104,169055097,172054127,167049104,170051106,172057103,170062090,169060089,164060094,164053097,152038094,160062090,164066085
3,175083098,173063102,175069089,172072082,172064091,172057103,160045102,161050097,171058102,164059103,162057099,2074089,170064103,167052103,164047109,166052103,167057089,172067099,167057089,152044099,152046095,155050097,167060089,167061088
3,166048123,1072096,175064124,170064092,174087079,166062087,167056105,165050112,160043129,173070110,2152042,179052146,164058105,166054103,164042140,168058115,167063093,171052094,164059104,172060106,170066081,177089063,164084061,166059074
3,175080093,175075099,170066104,175074083,176073087,174063077,173069093,164055102,138066119,179096072,177065117,3079107,162059095,156041123,155058102,154053082,162053097,167062095,164055093,162052098,162052083,164055093,167065079,167055098
3,178073105,176078095,170061088,172068097,178078095,172080086,167059087,170066101,170056095,153044121,167064092,167052112,170064092,170049110,172057117,172060097,172059099,164063089,168075075,165059087,153048112,145045102,167083080,167074089
3,176047119,170045147,175052123,0,166054122,0,0,0,167044150,0,174053129,163041144,167060110,173054138,167043138,175050128,175065114,160046122,164048117,160042110,163047113,162046110,167071094,164059103
4,16142104,16137106,17122117,14150085,16167093,15145095,17100107,16122115,16126123,15123110,16116123,16149096,14098104,15087126,16075150,15095115,16100112,13087111,14090102,13078104,14086107,17082131,16092105,14095107
4,15160105,15150102,15104105,14206052,15155099,14135089,17130096,15110104,14092111,15124109,17123116,14133109,13078111,15086133,14072121,14087117,15102112,15129097,15126097,17082093,12083107,15090094,13097100,14082127
4,18076124,12069122,16138096,15154088,16157101,17136088,15154088,16140100,7133069,5028108,18155094,12118097,16130104,17105114,15121114,16098112,16145100,16130086,17122098,16118095,16107086,14126087,13131080,15153075
4,11073189,16128098,16138105,15141107,14120102,17174088,16152092,3255037,9034105,16122094,15132114,16111165,16109108,15107121,17099116,18134114,15119101,16124099,16106089,15109098,17114087,12108092,16125096,15145095
4,16135121,14109122,10066101,16150097,17129107,16123095,17118104,16118119,14075122,15106125,16107133,16135104,17115106,12090144,15116081,15117118,17096119,16118099,16107105,17112098,14093140,16094120,16121097,17110104
4,17116132,16158103,17142106,120018126,16148093,6047086,14038134,15108130,14092130,15116099,16179100,15183085,16096096,17108113,13075115,14112132,17119116,15152092,16142079,18127088,17098117,17112082,15111085,15123087
4,16120119,18153095,15106127,15126095,17162093,16134099,18102107,18106099,16097132,15082137,17116110,16129121,13120104,17097113,17087085,16106106,17105102,16121097,17109098,16090111,14102122,17124097,18116086,17132093
4,2255026,8255044,245026,3248035,9238045,9204030,16137097,15086125,14089134,15122119,14067144,15137106,15119109,14122111,16106111,15106108,15115113,15124113,15133102,14137110,14160083,11116099,16127092,15121095
4,14095137,14100127,120008095,12227063,6248035,12244089,13227083,13231086,15087146,16079145,15115137,18079155,16094125,17070146,15066136,14086128,15086125,18092108,16110109,17106108,17103094,14110109,15115118,14111117
4,15190106,15189109,14196108,15164112,16191096,13180098,13180099,15162101,8248078,11255084,11230072,179255035,15148107,16130110,16117140,15132120,16158100,16159114,15149103,16141103,15149101,15154098,15178089,15153107
4,13221097,15167189,13251061,12244069,15188099,16151127,17145114,16118154,16106154,15120182,133075065,11227063,15134129,16109148,16108147,15108139,16117137,16122138,17114130,16103146,15126138,17130133,16130124,16121135
4,9246058,13255071,13147118,10246057,11251068,17149116,15138137,17131144,16136141,17135140,14223118,13198089,16103149,16107145,18096154,16101139,17111136,18140115,16114159,16131123,17109131,17131127,17121124,16127122
4,6251062,15203108,14211086,12247067,15213097,14188099,14169115,14149130,14179114,13216118,14235089,178172043,15172107,16129136,16132124,15120144,15162121,14153122,15127139,15146115,14150104,15168100,15177092,16178116
4,15174117,16177114,15191119,15180116,16201100,13178110,15168117,14141137,15134141,15150134,15147128,16183113,15145132,16132159,16145132,15144133,16165110,16159117,15178102,16137121,17117161,15142122,14134114,16175102
4,15199113,16182115,15184112,15187105,16204106,15172114,17170111,15168120,15170123,13171125,15214105,15197114,15170108,15140131,15127149,15158124,16153125,14197097,15164106,15132120,13132147,15150112,16142124,15161127
4,15210097,16200093,15216091,17177092,16238077,14208092,16230104,16179104,16171109,15193098,15175109,16212090,16165110,14171094,15151105,15160105,14156100,16217073,15183085,14178089,15176087,15178089,15199077,15181093
4,14200102,16192113,15197101,15213103,15196104,15194101,16197097,17148117,15166118,15198111,16185105,16199105,15157104,15135121,15126125,16147111,15172101,15188087,15171088,15180088,16158103,16160089,15183092,15163102
4,15183107,15164106,16175093,15165096,16179101,17199087,16162099,14164098,10232076,15174110,16202105,17189089,14128102,16149096,15120115,16119129,16137097,15154088,16148086,15141076,16133075,16156072,15155079,16220065
4,16192097,15171136,16185088,15182091,15188092,14184093,18180099,15153110,179255024,15165111,10216078,16202097,16145132,14134110,14109115,15116114,15149101,14218069,14142088,16160083,13147083,16177072,14167075,14177075
4,13203102,16155130,15160123,15141114,16168114,15141125,15180122,16136133,16137132,8247066,16161130,12247095,15139114,16108130,16103138,14096154,15115131,16139110,15126119,15126107,15116112,14121110,15136101,15129117
5,0,0,0,0,0,0,0,0,0,0,0,0,2253114,2255110,2255114,2253106,255084,255092,252099,179255100,255096,255090,255090,179255084
5,0,0,0,0,0,0,0,0,0,0,0,0,255094,255090,4251124,255103,255092,255093,255094,1244117,255104,250102,255090,252091
5,0,0,0,0,0,0,0,0,0,0,0,0,5255129,5255126,3253125,3253123,4255122,5249127,1248114,3253118,2249125,2253122,1253116,1253111
5,0,0,0,0,0,0,0,0,0,0,0,0,255094,252094,252091,255095,255090,255090,255088,249088,255087,255096,255080,255081
5,0,0,0,0,0,0,0,0,0,0,0,0,252091,1255109,255094,255089,255094,255086,255090,255090,252094,255086,255082,255082
5,0,0,0,0,0,0,0,0,0,0,0,0,255092,255089,255104,255082,179255079,255089,255074,255086,255084,255088,255082,255088
5,0,0,0,0,0,0,0,0,0,0,0,0,253112,253105,255095,255105,255105,252095,255095,255096,255096,255088,179255089,255090
5,0,0,0,0,0,0,0,0,0,0,0,0,255092,255093,253105,255098,255090,255095,255093,255095,255100,255092,255075,255089
5,1253125,0,0,0,0,0,0,0,0,0,0,0,1253107,1253122,251121,1253121,1249119,1251115,255104,255108,255110,240121,253110,255105
5,0,0,0,0,0,0,0,0,0,0,0,0,255100,179255089,179255098,252091,255089,179252080,255076,179255079,255085,255076,255074,252075
5,0,0,0,0,0,0,0,0,0,0,0,0,255096,255095,255089,255078,252079,255087,255080,255090,255091,252085,255084,255097
5,0,0,0,0,0,0,0,0,0,0,0,0,255094,255093,255092,1252097,255087,255084,255088,255087,255094,252079,255075,255078
5,0,0,0,0,0,0,0,0,0,0,0,0,255110,253112,255108,255109,255111,1250106,255112,255106,1255116,255109,253111,255098
5,0,0,0,0,0,0,0,0,0,0,0,0,255111,255110,252093,1250110,255106,255110,255096,255098,253104,255098,255089,255096
5,0,0,0,0,0,0,0,0,0,0,0,0,252095,255100,252101,252091,255094,255094,179255099,252099,1253111,255090,255094,255090
5,0,0,0,0,0,0,0,0,0,0,0,0,252093,255089,255074,255080,252085,255074,255074,255080,252081,255069,255072,179255076
5,0,0,0,0,0,0,0,0,0,0,0,0,255099,1255108,255102,2255113,3253120,255094,255086,255103,255103,255099,255099,1246108
5,0,0,0,0,0,0,0,0,0,0,0,0,255103,248113,1253108,255098,1255104,1255107,255092,255095,255094,255089,255100,255094
5,0,0,0,0,0,0,0,0,0,0,0,0,1250107,1255104,4249134,255091,1255108,1255103,255099,255098,255097,252095,255087,252095
5,0,0,0,0,0,0,0,0,0,0,0,0,1250110,2253104,1255106,3255117,255092,255086,255093,255098,255099,255080,255080,255086
5,1250109,0,0,0,0,0,0,0,0,0,0,0,1255103,1253107,1255106,255099,1255098,255096,255094,255094,179255100,255095,255092,255094
5,0,0,0,0,0,0,0,0,0,0,0,0,255101,3253115,3253112,1255109,252095,252097,255090,255099,255090,252098,179250102,255098
5,0,0,0,0,0,0,0,0,0,0,0,0,255093,179255079,252095,255100,252079,255087,255096,255087,255092,255089,252085,255080
5,0,0,0,0,0,0,0,0,0,0,0,0,252091,255090,255096,255081,255081,242098,179255086,255088,255084,255080,255081,255078
5,0,0,0,0,0,0,0,0,0,0,0,0,255074,1255083,255070,255081,255074,255074,255075,255075,255082,252075,255064,251065
5,253109,0,0,0,0,0,0,0,0,0,0,0,255088,255101,255090,255089,179252101,252095,255093,255099,255090,255098,255086,252075
5,1251117,0,0,0,0,0,0,0,0,0,0,0,255101,253103,253112,255100,255104,255080,255087,253113,179252091,252091,255085,255086
6,179255020,1255028,1255021,255034,1255029,179255020,255040,179255042,178255075,255069,255058,238015,255062,255068,251069,255069,255060,255062,255060,255063,255065,255064,251057,255060
6,1255047,255024,255034,242019,255016,242019,179248035,179243021,251069,251064,250052,1255024,255066,179255080,179255076,251067,255060,255064,255060,255064,252086,255064,251063,255060
6,255017,1255028,255034,1255022,179255020,255029,179255020,178255019,255021,1255047,255060,1255052,255062,255066,255072,255072,255064,255060,255064,255064,1255059,252085,255064,255064
6,255077,255064,255060,179255055,255034,179255020,255070,241018,251068,255080,179255076,251065,251069,1255090,255080,255070,255064,255076,255070,255067,255072,255070,251069,255082
6,179255066,1255059,1255059,255034,255036,255034,179255042,255070,255026,255081,255080,255074,255085,255081,252081,255064,255062,255064,255072,251071,255071,179255072,4252083,255090
6,251065,255077,255071,179255069,255064,255070,255072,255017,255017,255023,255024,251065,255091,255086,255118,255096,179252077,255078,255066,255074,255088,255078,246084,255064
6,251071,1255130,255064,255059,255024,253116,178255031,255046,255036,179255027,179255033,179255070,255094,255107,255098,252075,255074,255069,255070,252075,255071,179255070,255066,179255076
6,1255039,216098,179255069,255061,255029,179251067,255057,255045,251057,1255043,255040,179248034,255102,253110,255103,255082,255107,255076,179252073,255085,179255076,255076,252081,255070
6,255033,255062,1228153,178255035,179255050,179249045,179245103,255105,255104,255098,255078,255034,255090,253108,255094,255094,255070,255090,179255078,255090,252077,255072,255084,252091
6,255024,255070,249042,1255057,255068,179249040,178255019,178255026,179255020,179255020,247123,255024,255065,255090,252085,255090,255072,255074,251070,255074,255064,255068,251063,255066
6,179251059,179255051,179255058,255058,255032,179255020,1255032,255017,179255020,255060,255024,179255020,251065,179255090,255097,252084,255060,255062,255062,179255070,255064,255064,255060,179255052
6,179255036,177255023,255036,255073,255034,251069,255102,179255064,179255065,255036,179255020,245025,255088,252085,255088,255080,255102,252087,255074,255084,252087,252079,255082,255064
6,179255036,255037,179255050,179255032,255024,179255020,179252076,177255022,177255026,179255043,242019,179255020,255074,255096,255085,255087,255070,252079,255068,255080,255086,255076,255073,251065
6,255025,255061,1255059,255053,255046,179255051,255054,255064,255062,179255076,179255056,179255043,179255050,179255057,179255056,179255058,255048,250049,255060,1255059,179255076,255064,255054,179250047
6,255017,250055,178255055,255045,255047,179249045,0,255062,255068,255067,250049,179255042,179255053,255054,179255054,255054,255046,255048,255062,255063,1255060,179255053,255047,178255049
6,1255039,255060,179255057,255040,250050,179255046,250049,255077,255090,255063,1255052,255054,255044,179255059,179255055,179255052,179249045,1255051,250049,255061,255055,255054,179255044,179255044
6,179255050,179255050,179249045,250049,179255042,179255054,255073,255033,179255057,179255039,255062,250047,250049,179255050,255050,255048,250049,179255050,1255052,179255060,250055,255046,250049,255041
6,255050,255053,255054,255061,255123,1255052,1255059,255070,255054,179255056,178255049,178250051,179255050,255060,1255058,255060,179255043,179255050,179255050,255059,251065,179255061,255047,1255052
6,179255046,1255051,179255050,255045,255055,179255111,0,252079,179255072,255062,179255060,255044,251061,251066,255064,179255059,255054,179255050,179255056,255060,255063,255064,1255052,255055
6,250049,179255050,255054,179255050,179255042,1255059,179255065,251068,255100,255061,179255056,179255056,255062,255064,255064,255060,255048,179255057,255058,255062,255066,255060,255061,250049
6,179255050,179255050,255060,251060,1251206,0,0,0,255056,255062,255054,179255050,179255051,179250051,255060,1255052,179255044,255048,255048,179255056,1255052,250049,179255044,179249045
6,179255049,179255056,255054,0,179255051,0,0,0,1255059,0,179255051,179255050,179255050,1255049,255054,179255044,255047,250050,1255049,179255060,250049,179255050,255046,255048
6,179250052,255061,255044,0,255059,0,0,0,255054,0,255056,179255042,255055,179255056,179255054,1255052,179249045,179255044,179255044,250049,255054,179255044,250049,179255044
6,179255071,255058,255054,179255057,179255053,1255052,0,255066,255062,250105,255055,255045,179255050,251069,179255059,179255058,1255052,255048,255045,255064,1255051,250054,255061,255054
6,1255058,255062,255060,251068,255060,255062,255079,255060,255057,179255055,1255021,255053,255063,251068,252074,255060,1255052,179255056,255065,255060,255062,178255055,251065,255050
6,251066,255066,255064,0,1255059,0,0,0,179255069,0,255064,255061,1255059,179255058,255066,179255056,255060,255058,179255056,255063,255068,179255068,1255052,178255059
6,179255050,255060,255056,1255052,255047,252074,251068,255065,255063,252082,255062,255053,179255044,250049,250049,1255052,179255044,179255050,179250051,1255052,255062,179249045,255046,179250051
6,179251060,255060,179255050,255089,255074,255048,1255059,251069,255062,255100,255054,255048,250049,251061,179255056,255058,179255044,179255050,255054,179255056,179255050,179255054,179255042,255049
6,255054,255062,251060,179255050,255065,255063,255054,255070,255060,255060,252082,255062,249041,179255050,251060,1255039,3255056,255048,179255050,1255052,179255050,179250050,179255044,179249046
7,120255080,125243042,121217054,120245052,122250048,121255041,119255031,120255028,120255028,120255038,120251065,120255024,120255052,120199082,120211082,120212084,119255063,120255056,119229070,118247067,120255054,120211070,120255048,120255046
7,120255036,119201179,121255041,122255048,121255048,124236053,119208070,120255037,121255039,123206140,121255033,118255027,120223063,120228065,120210085,118217080,118228076,120251062,120243066,119251064,118248069,120255056,121246059,120255048
7,119253140,122183117,122250051,121238059,122211064,122255050,119213072,122220059,120255024,136255015,120255069,120246027,120232055,119215077,120213078,120215083,122215071,120236067,120244069,118244068,119251063,120251060,120255048,120250055
7,124255040,121239064,125244046,120245051,120255035,120255120,120255065,123255054,120251065,120247031,123248038,127249043,120199078,119200084,119206094,119251064,119247065,120255052,121242060,118252074,120251061,121247062,120255048,119239065
7,120255036,120225129,120255066,120255059,120255047,122225059,122235064,119201080,120198080,121194100,120255038,120255074,120204090,119224081,120225077,118221090,118251068,120244069,120255066,121233082,119246083,120255062,120251067,120255064
7,121255085,120250053,124233058,120227072,120250055,121250051,124189073,122182077,123205071,123241073,120255054,125237083,120216078,118205096,119200098,119230081,119205091,120255064,119245075,120251069,120208092,120251071,118239080,122141085
7,124249042,121241151,120252092,120255057,120255051,120252076,121238059,121255057,122161090,122214068,123226061,125209055,123236067,120234074,120212089,119212084,120255059,118235076,120247067,119255057,120255063,118239078,120255066,120234073
7,129238059,121255065,120251066,121255049,120255055,120250055,120255048,126220066,120248037,121255031,125243043,120255030,118199087,120215064,120239062,120203083,121178099,118237072,120213078,118234073,120227074,118234073,120233068,119226071
7,120255028,120255049,119196164,120250048,120255035,122221052,121188072,120194071,120165099,122177082,125208054,124249046,118244068,119203088,119218082,120215077,119238076,119233069,118243066,118244068,118224083,118238073,120243063,119229068
7,122233080,126233047,122236054,119230052,120255044,124245050,120215064,120213060,122187075,124193062,126212047,124243022,120255056,118207080,118202086,120186093,118231074,119251058,118255062,119251066,118244069,120169086,121242060,119251063
7,120255025,122182132,121250051,120255079,120252090,120255044,121250049,118217101,120150090,121255052,126247066,121255047,118189100,119190094,119176116,117194104,118195107,120183089,120198085,119192097,119200088,119210085,120148110,120199077
7,120255045,120255059,121255047,142188107,121255032,120255038,120250053,123255054,122237056,122255057,123255021,120255045,120244070,120247067,120251067,120255056,120255058,120255051,120255054,120255060,120255056,120255054,120255056,120255052
7,126243043,121250050,121249043,120255046,120255028,120255055,120251071,121255032,121255057,120255059,119255061,122227064,120229070,120240066,119226089,120255065,120255050,120255056,120255053,120255050,120255053,120255059,120255050,120255054
7,126255042,120255043,124219106,119253119,120255046,120255038,121255044,120255037,121244069,121250050,119255022,120243088,120251061,120255064,120227074,120241072,120255052,120255051,120255054,119255057,120255054,120255052,119236068,120255050
7,133123062,132174057,131139057,127130043,122169059,128133069,126117074,119086122,117111108,125122069,123255021,130117111,122111085,126101098,118113099,122098099,121128080,123110081,120135072,126122067,121128064,121131074,118138070,117154068
7,122154073,124237029,126216046,130146047,150100051,121139057,121144055,121114092,123114083,131106072,138133048,118146103,118114085,126101091,120093102,119118095,125121076,120112082,119122088,117131084,118140071,122177052,124145058,122147064
7,126174038,114173153,124124066,129127058,129142052,128142052,120099095,118121084,125113077,127097079,136102065,126141067,124124070,122120085,121120089,122112084,123139068,125126073,118138087,120122073,119136075,118163061,121146054,124124074
7,120255024,120255081,121255046,122251057,120255034,121255034,121255046,122249041,121255040,120255034,120255020,120255028,118206078,118220073,117208087,117217080,118213072,121220066,119228066,120211070,118220073,118239063,121234061,118246057
7,120255020,123255027,121242040,119255032,120255036,152242039,120255024,121255041,121255041,120255028,119255023,120255026,119202077,121255050,118194092,119214075,119251061,119235064,119229068,119230071,119235064,119240067,121238061,120218068
7,119255031,120255026,123255029,121249042,120255030,120255026,164255024,119255022,120255028,120255035,122242019,118255017,119194083,118190090,117219077,118203084,117240068,119220065,120224066,118200083,118226071,118237058,119217067,119228065
7,117186167,123164084,121217061,120215063,121255044,124236054,118218076,119185069,121167081,122169080,120190071,124178063,118217081,119197088,117211092,118202087,119206083,120210073,119229068,118240069,117227074,118236066,119225068,119232067
7,115217159,122213060,120230071,122224057,119245051,128218055,122221045,121213060,122171082,124166072,123199068,121246056,119224065,118207090,118201094,118212083,120194079,130158079,120255051,119210079,118233071,118251065,119251062,119231065
7,120247060,124244045,121255045,120255034,120255037,120255038,118228066,122203068,119196082,112237189,112144233,124239047,119224075,118229077,118212088,119255049,120237058,120255050,120255057,118226080,119221068,120255054,120255050,119255047
8,6255010,9255013,10255006,15255002,8204005,30255002,30255001,13230010,24233034,3255011,26255040,27210206,17255007,25255006,23242019,35234012,24213006,13255007,20255006,25255006,25219007,24213006,36255005,24255005
8,29255043,8216013,19235026,13255007,23255004,17255007,25139011,24213006,15223016,18235026,191008,8234012,13255007,17255007,30235013,24255005,13255007,13255007,17255007,25219007,25255006,24255005,13255007,13255007
8,23237014,6255005,11255008,30255001,0,15255002,26255007,20255003,24255035,24255033,6232011,12255015,21213012,20255009,30255006,24255005,36255005,24255005,17255007,25255006,17255007,13255007,13255007,11255008
8,10255006,6255010,13255007,20255003,10255006,9255007,3255009,21227018,22255025,23234024,11216013,178255012,21255007,30235013,30185011,24255005,17255007,11255008,17255007,17255007,24255005,15255006,24255005,19204010
8,22245026,25251063,26243021,16216013,25255018,20245026,21243021,25255030,23255035,26239031,27249045,25247033,21255023,24255029,30255036,24255024,21246028,21255019,26255028,29247033,27255023,26255022,23242019,23240017
8,17231021,16224025,6255010,12219021,31235025,11255008,8216013,23255023,23255016,27216059,20233023,7255009,19255008,22245026,26222023,21255016,18243021,13209011,21255013,25255013,16255011,19204010,9255007,11255008
8,19234024,21237029,26255029,14241018,13240017,25230020,23245026,27255033,23243041,26247030,26247030,24255035,21255021,24255036,28255029,26255030,24246028,26255015,25255018,27234024,25235026,24255024,21221015,19240017
