0,1,2,3,4,5,6,7,8
10,77054001,82056000,186170107,121158084,84054000,73047000,54030000,85056001
10,0,0,0,66051004,106081007,85059000,73051000,101075005
10,0,0,0,0,107079003,80059002,86062001,94069007
10,88068011,0,109083016,91068011,118086010,87066005,90062001,87060003
10,0,0,0,99074003,112083002,91062002,78051000,92064000
10,77060003,0,116088017,90071004,108076001,87058001,56033001,89058000
10,0,0,0,0,108078000,86060000,84061004,118087021
11,0,0,0,87069032,50048024,59053029,80058017,65058031
11,57051028,91084050,94077050,64056033,58054029,55051025,55049028,66059030
11,250248230,0,173160121,93086055,60057029,46049033,60053030,66062034
11,65055026,72064035,120108077,70069041,68065037,81075039,56055029,44045025
11,163153125,235228222,106097078,117115095,62058032,62064038,49050030,75072044
11,70062039,62057026,75070045,84058021,73067038,62058034,63052028,71067039
11,69060034,75067037,87068030,77068041,68050019,56053034,51047020,82073046
11,85068039,63061031,87081051,97090069,61056031,63057028,53048023,80071038
11,84087072,0,85074040,62059050,80060029,55051023,57056032,72067044
11,65057028,0,252247187,249254239,48044019,56050021,50051035,60056031
11,77072041,87078049,100092062,121105068,75072044,76072047,76077063,92081049
11,245253246,179176142,111100072,132142125,72064032,77075045,66063038,80071038
11,245255252,0,116105076,130139123,69063034,72070040,66065041,83073043
12,34073072,15067067,24085087,29084088,44097094,14067065,18074073,27081082
12,20075078,22076077,38094095,19077086,42096096,16066066,18075078,4053055
12,31088090,46101108,75124124,163240254,38097099,33088085,31084081,57114121
12,20080079,30090089,36094089,26092093,19074077,33090089,33096100,44101103
12,105142128,54102101,31092096,46101106,42099103,41089091,36082082,35090093
12,30086087,37091091,38092093,42093099,31082084,50099101,39096099,24075080
12,28085087,34087087,41092092,43091093,38089091,35083084,36086084,27085091
12,53075041,46095098,34079086,1001004,42090091,22070071,26076078,44095087
12,36089095,37041017,1002003,31029007,42085084,30079081,20072072,43091093
12,21074077,3027027,1000002,45100100,38095090,24079084,19067068,37084082
12,20074070,4000004,57080057,40090090,35085085,35089090,31078076,33092098
12,23065062,38069078,40109114,31086093,64099098,40075078,50084084,51089091
12,27075077,90109091,11013012,53099100,36071074,48085089,59090089,65104106
12,83055015,2011009,1016022,85093076,68104100,57098100,65098101,70105107
12,29072073,36085087,40089091,38093098,31072074,33083083,37076079,45087092
12,70090079,28070072,47095095,47104105,45092094,25074076,40079081,45088091
12,21070072,72121123,51074056,33053050,50102102,46090093,40085086,99122125
12,24084092,33083087,46099102,42081081,27066068,32077080,33072074,41082088
12,27077078,26075073,57125140,129185210,44089091,43083082,36077079,47093093
12,20073074,64118118,80139153,137155151,52092091,32075078,46085087,39088086
12,15072073,52088085,27059066,42099112,51090088,34080081,46087089,63109106
12,20078084,65105108,49061038,38086088,55095097,71110114,24062061,58100102
13,5,4,2001041,1022,1022,1000020,1000020,1000020
13,4,2001005,1032,1000024,1000020,1001019,1001019,1000020
13,14,1000019,23,1000020,1000020,1000020,1000016,1022
13,1000020,1001017,3000004,1013,1000020,16,18,1000016
13,18,0,1002,16,1000020,18,18,18
13,0,0,0,1022,1000020,14,16,1000020
13,0,0,0,24,24,1022,24,24
13,0,0,0,2000022,1022,24,1000020,1021
13,14,4,1001001,1000020,1000020,1001019,1000020,1022
13,0,0,0,0,24,1021,1000020,16
13,0,0,0,0,18,23,1000020,1000020
13,0,0,0,0,1001025,30,24,24
13,0,0,0,0,24,29,1000020,28
13,0,0,0,0,24,34,1000020,1029
13,0,0,0,0,1000020,1000020,5038,1000020
13,0,0,0,0,1001022,1000020,1000020,18
13,0,0,0,0,1000020,1000030,1000020,24
13,0,0,0,0,1000020,24,1000020,1000020
13,0,0,0,0,1022,1000020,24,24
13,0,0,0,0,1000020,1000021,1000020,1035
13,0,0,0,0,1000020,24,1000020,2006041
13,0,0,0,0,1022,1022,1000020,1000020
13,0,0,0,0,24,1000020,1001019,1000020
13,0,0,0,0,34,1022,25,28
13,0,0,0,0,1001025,1000021,1001027,1001036
13,0,0,0,0,1022,24,1004044,1032
14,0,0,0,0,11000,12000,12000,14000
14,0,0,0,0,12000,12000,1013001,14000
14,0,0,0,0,17000,12000,16000,16000
14,0,0,0,0,11000,2012000,12000,11000
14,0,0,0,0,14000,14000,1013001,12000
14,0,0,0,0,16000,12000,1011000,12000
14,0,0,0,0,11000,1010000,12000,11000
14,0,0,0,0,1013001,1010000,14000,1014000
14,0,0,0,0,14000,1013001,1013001,14002
14,0,0,0,0,15001,12000,15001,15001
14,0,0,0,0,2015001,10000,1014000,16000
14,0,0,0,0,12000,1013001,15001,16000
14,0,0,0,0,14000,14000,14000,14000
14,0,0,0,0,15001,1013001,1013001,1013001
14,0,0,0,0,1013001,1013001,1013001,11000
14,0,0,0,0,14000,1013001,2012000,1013001
14,0,0,0,0,1017000,12000,1014000,16000
14,0,0,0,0,15001,17000,2017000,12000
14,0,0,0,0,15001,1017002,1014000,16000
14,0,0,0,0,15001,15001,1013001,1013001
14,0,0,0,0,6017002,1013001,15001,2018001
14,0,0,0,0,19000,19000,1020001,1021000
14,0,0,0,0,1020001,16000,17000,16000
14,0,0,0,0,21000,1022000,19000,21000
14,0,0,0,0,19000,15001,16000,19000
14,0,0,0,0,1010000,1013001,1013001,1013001
14,0,0,0,0,15001,15001,1013001,1013001
14,0,0,0,0,14000,14000,1014000,1017000
14,0,0,0,0,19000,3016002,16000,19000
14,0,0,0,0,3018000,1017000,17000,15001
14,0,0,0,0,19000,17000,17000,16000
14,13000,0,1052001,16000,1022000,16000,15001,20001
15,0,0,0,0,152141105,120109072,130125094,149140104
15,0,0,0,0,129120083,139133096,136127093,146134098
15,51034004,0,114042010,43016002,151139103,141132098,148139105,144133101
15,0,0,0,0,149136100,94078045,129119085,133124089
15,0,0,0,0,141130098,122113079,118102065,136118081
15,0,0,0,0,143124087,121111079,138125090,152138102
15,0,0,0,0,119110080,129114078,131121088,120109079
15,0,0,0,0,135126093,121108079,123111077,127115079
15,0,0,0,0,141131101,131121088,126116082,136123091
15,0,0,0,0,153136097,127124093,136126088,148140103
15,0,0,0,0,150140108,122115082,117109080,136125095
15,0,0,0,0,141123087,126118085,123112082,124111078
15,0,0,0,74076057,136121085,120108076,129119088,127117083
15,0,0,0,0,149140113,146136107,133124086,148137099
15,0,0,0,97099079,158146108,126116082,136127091,144132090
15,0,0,0,0,151138100,131118082,139134103,144136097
16,0,0,0,0,76082050,81085051,80083053,92094064
16,0,0,0,0,88093061,88090058,88095056,86085053
16,0,0,0,0,93095059,94104068,104109070,83090057
16,0,0,0,0,73084053,65072039,69083048,62070039
16,0,0,0,0,70085058,67082064,74082056,107124091
16,0,0,0,0,82089069,59071049,82105069,67081057
16,0,0,0,0,71087064,68081055,104115084,75089061
16,0,0,0,0,70068037,54059032,74075043,82081047
16,0,0,0,0,62067038,57059027,92094061,74073039
16,0,0,0,0,89091055,124132095,117119083,111110072
