0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
15,0,0,0,0,0,0,0,0,0,0,0,0,152138102,150138104,163146107,143124087,135117080,138128094,121111079,135123083,138120082,138125090,146132096,141127091
15,0,0,0,0,0,0,0,0,0,0,0,0,120109079,142133099,143134097,119110080,101091059,125113081,129114078,125110077,131116080,131121088,128118081,111104072
15,0,0,0,0,0,0,0,0,0,0,0,0,127115079,140126090,130119081,135126093,129118080,122113079,121108079,116106074,87077046,123111077,123112084,130118084
15,0,0,0,0,0,0,0,0,0,0,0,0,136123091,138124088,146137104,141131101,132123090,123112083,131121088,122114083,120109076,126116082,124112076,115103073
15,0,0,0,0,0,0,0,0,0,0,0,0,148140103,145136100,145134100,153136097,139131094,128119082,127124093,123114077,132123086,136126088,128121088,149139109
15,0,0,0,0,0,0,0,0,0,0,0,0,136125095,139127091,143130094,150140108,126111078,126114078,122115082,129119086,135117079,117109080,125120095,131119084
15,0,0,0,0,0,0,0,0,0,0,0,0,124111078,148137105,138124088,141123087,126116084,120113081,126118085,124116079,123113083,123112082,119109079,129117081
15,74076057,0,0,0,0,0,0,0,0,0,0,0,127117083,138122085,142133095,136121085,135123089,115105075,120108076,120108074,121111081,129119088,119110076,114107074
15,0,0,0,0,0,0,0,0,0,0,0,0,148137099,160140102,154140103,149140113,143134100,129123094,146136107,127114078,131122084,133124086,130121083,146136102
15,97099079,0,0,0,0,0,0,0,0,0,0,0,144132090,161151114,157144105,158146108,111100067,143134097,126116082,117110085,109103074,136127091,139127093,127116078
15,0,0,0,0,0,0,0,0,0,0,0,0,144136097,139133105,139128097,151138100,134125091,133125088,131118082,136126090,145135101,139134103,142133100,126113081
16,0,0,0,0,0,0,0,0,0,0,0,0,92094064,93095059,89089049,76082050,74077042,78081050,81085051,83088049,90091052,80083053,81085055,94095063
16,0,0,0,0,0,0,0,0,0,0,0,0,86085053,71070040,77079050,88093061,78077043,78080050,88090058,83088056,76081045,88095056,87093058,93094060
16,0,0,0,0,0,0,0,0,0,0,0,0,83090057,81090054,98100059,93095059,84090055,105107077,94104068,101101063,103110070,104109070,104110073,98098066
16,0,0,0,0,0,0,0,0,0,0,0,0,62070039,84091066,68080043,73084053,66079052,75094072,65072039,76087054,79090057,69083048,71084050,59074056
16,0,0,0,0,0,0,0,0,0,0,0,0,107124091,76088060,74084058,70085058,83098060,83089068,67082064,83091058,77083052,74082056,69073048,115132092
16,0,0,0,0,0,0,0,0,0,0,0,0,67081057,56070042,81094061,82089069,68078054,64076066,59071049,63074053,68074051,82105069,91106077,76097068
16,0,0,0,0,0,0,0,0,0,0,0,0,75089061,98112084,99115085,71087064,58076053,81103064,68081055,67082055,104110073,104115084,66081054,93105073
16,0,0,0,0,0,0,0,0,0,0,0,0,82081047,79083048,72073041,70068037,49053028,57062035,54059032,63068037,65067037,74075043,85084050,66065034
16,0,0,0,0,0,0,0,0,0,0,0,0,74073039,76077044,50056037,62067038,63068034,50055025,57059027,73078044,90096070,92094061,76076042,82084048
16,0,0,0,0,0,0,0,0,0,0,0,0,111110072,115114073,92099072,89091055,93099064,108113081,124132095,112117081,117116072,117119083,103103063,76076046
