0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
11,98042067,42018246,30037253,91070077,37036162,90016224,90019218,101056095,93131066,95123062,94156054,96134055,100191068,99157094,97143057,94141058
11,87074076,97182049,92127054,97127052,97105063,101137095,98114098,82107124,97134055,97143066,92123060,94145051,101129067,97143064,94140060,94134057
11,94056110,94090082,90073070,91087138,94091246,93016171,90044123,96076124,92106077,96129073,94096064,96133069,94124066,91121059,94140053,93139057
11,96156075,95129069,94113052,94121059,98128100,97107107,92092094,96138072,95146068,95127058,96133065,96146075,94140060,90113063,95140060,98106065
11,71018115,96117072,99147097,99148079,91053121,89054100,97117109,100099160,95127070,95140073,96127052,92123054,93136058,93131066,83066050,95107069
11,81012145,101091087,101048160,100141085,100095124,97053206,106152129,93056086,94128072,97133075,90132052,92115042,91108064,91119058,93144055,95089066
11,97103079,95138074,99156080,96191064,96161073,101146094,97116077,94116077,95130063,99147090,96140053,94130055,94110065,95128060,97139066,98158050
11,98129101,94126067,91149065,47029176,104149169,95045238,36021254,86103111,94112093,94113072,96148062,97132058,96144053,96143066,96133050,95131068
11,95121074,94129065,97122075,103163097,95120072,95124070,99140073,96114076,95141076,91121074,96096064,99119062,96140051,85052059,93137052,98109056
11,90036113,29028207,91037253,30050255,96081119,25035239,104033154,99083105,96119079,95097092,93110079,93124072,94106077,89056095,97105078,93104083
11,98112089,96129081,98127084,94102080,95104101,90058123,97111101,96102075,95105073,95124082,93141078,87072078,90072106,96109089,94122075,98088075
11,98120085,94122075,0,0,0,0,96109094,96092072,97122075,96110088,93143082,86065083,88070102,93122090,97126077,97107076
12,28187079,28205071,30250055,28218062,29180075,27163091,28152094,28183074,29196065,28187083,29181072,26208092,29215058,29189066,32205071,28234061
12,26189154,30210073,28216072,28227063,30172080,30129097,29148086,29199082,28191076,29161090,28180085,26238061,31194075,31170078,29205071,29228057
12,28171100,26223089,27182087,29181083,26144115,29110107,29159098,27184101,29132112,28145114,29180082,28175089,30155089,28167128,30180088,29164090
12,24137141,28138102,34146096,28165094,33147097,27140120,31098127,26167124,31140106,31140109,31153095,27175093,31166089,30151088,28233059,27168088
12,25150100,28159093,30188084,28180088,31132104,28113136,28156090,29202077,27167093,28135117,32176087,28175089,27130114,29146089,28156090,29180071
12,26129105,35075088,38111101,31125088,29167087,29174091,27189089,28158100,29150104,29148102,28163091,27157099,29144099,31137082,30166080,29176077
12,37060128,36093118,29049255,43045107,28186093,27174094,28154086,27126113,28148100,31138105,29150090,28147097,32142081,29148086,29172074,29154088
12,11255022,27255011,29176103,31098125,44040145,31103119,28055154,10245026,31142086,30136086,31152074,31177072,29152082,29166080,28183071,29145088
12,50069067,27141110,36129079,30179057,38109094,80219028,78174047,25212118,29117094,29130096,29140089,29151101,30146089,31170069,31165068,29166077
12,24181090,27190078,30161095,29120089,35127088,34095091,25150075,26190074,25168123,30144094,33168085,29148088,29197066,30163078,30190067,27091101
12,27153090,28172083,30166077,45124068,40255006,43211023,56081079,29145123,31138087,29149087,29158087,27197070,29155082,29158076,28153080,27173099
12,31100066,33246027,26201019,94132054,56092039,39074117,48052112,16255026,26113104,30093099,31109082,31115084,30117083,32110086,26137069,42094095
12,27142090,27158089,27142081,27112132,28100132,31100112,25142120,26133102,31089097,26128074,28104101,30124078,27123085,28089077,28115084,27123081
12,26143134,28131130,27140135,25155127,28171116,27160110,27184118,25177128,29074111,31083104,30089103,30107093,29100105,27091118,28098099,26106101
12,27142104,30147066,28154081,66035109,28094146,29101114,27102113,32152062,29126091,28116103,31145086,29164076,28201066,29149087,27148081,26147092
12,42096074,29175073,29165079,29144090,29145088,31094119,41091120,45098102,28176071,29114107,29140095,29171073,29143089,31129083,29143084,28147080
12,27127090,29151083,29147078,28149087,30158089,28170087,28169098,28174094,27122098,28138096,29152084,28148079,29123091,29151076,28170069,27115089
12,27132093,29141092,33090085,29132089,30144085,31121101,31130096,29116086,32098104,28128098,29137091,28144085,29163075,32136094,26189066,28149077
12,30083105,32098096,29144094,28170090,29126099,29110141,29098146,57076037,29122111,29131097,30121095,29132077,27142077,29128082,30122086,30134076
12,28124103,27172089,29214068,29114125,27118138,25174136,26181120,28072243,31122094,33119092,29137084,29129083,29136075,30129075,27106108,31148081
12,29154088,36123077,33101116,27117131,28122134,63068086,54077066,32104093,29102113,30113086,29140082,29124084,31137082,34122092,34143109,26113145
12,29173078,30197079,28207069,29120091,35083117,44037177,28099113,27139097,31103092,31095102,28144085,28138089,29135085,29125088,29133090,28109108
13,179255022,204005,255004,255008,255004,255002,178255028,179255020,1255022,1255022,179255020,179255020,179255020,1255022,242019,255018
13,179255020,234012,255006,255008,179255020,179255037,179249043,179255028,242019,1255022,179255020,1255022,179255020,179255020,255018,255018
13,255010,4255008,30255001,255004,241018,2255019,242019,242019,179255020,179255020,179255020,255018,255014,242019,255016,255018
13,2255019,179255020,255020,179255020,255024,177255023,179255021,255018,179255020,1255022,179255020,179255020,242019,255018,178255016,255014
13,179255020,179255020,255018,179255025,243022,177255021,179255020,255012,1255022,1255022,179255020,179255027,255014,255012,255014,255018
13,242019,255018,0,0,0,0,255006,255015,255015,179255020,242019,255018,255017,255018,179255021,238015
13,255024,247031,0,0,0,0,156255005,2249043,179255026,255024,1255022,179255025,179255020,179255020,179255020,255024
13,179255020,1255022,0,0,0,0,255010,255020,179255020,179255020,1255021,2255019,255024,179255020,255020,255017
13,245025,1255022,255009,255007,255004,165255002,177255020,179255023,179255020,1255022,255018,179243021,179255020,179255020,255018,1255022
13,0,0,0,0,0,0,0,0,1255022,179255020,179255020,1255022,179255020,179255028,177255022,255024
13,0,0,0,0,0,0,0,0,179255020,179255020,179255020,255024,179255028,179255020,255027,179255020
13,0,0,0,0,0,0,0,0,1255029,1255022,179255026,1255029,247031,179255027,179255020,2255032
13,0,0,0,0,0,0,0,0,179255026,255024,1255022,255024,179255027,1255022,255018,255030
13,0,0,0,0,0,0,0,0,179255026,255024,255024,255024,247031,255024,179255020,255030
13,0,0,0,0,0,0,0,0,255031,241018,179255020,1255022,179255020,239016,255024,179255020
13,0,0,0,0,0,0,0,0,255024,242019,179255020,179255020,179255020,179255020,179255020,179255020
13,0,0,0,0,0,0,0,0,1255022,1255022,245025,179255028,1255022,179255020,1255022,1255023
13,0,0,0,0,0,0,0,0,179255020,179255020,255024,1255022,245025,179255020,179255022,1255021
13,0,0,0,0,0,0,0,0,242019,1255022,243022,255021,1255022,179255020,179255020,179255020
13,0,0,0,0,0,0,0,0,179255039,179255026,1255021,179255020,179255020,179255020,179255021,1248034
13,0,0,0,0,0,0,0,0,1255039,1255022,179255020,1255022,179243021,179255020,255018,1255023
13,0,0,0,0,0,0,0,0,1255022,1255022,179255020,179255020,179255020,179255020,179232022,179255020
13,0,0,0,0,0,0,0,0,242019,179255026,179255020,179255020,179255020,179255020,242019,1255022
13,0,0,0,0,0,0,0,0,1255022,1255032,255023,255025,1255021,255024,1249040,179255028
13,0,0,0,0,0,0,0,0,5255035,249041,1255022,255030,1255022,255024,255028,179255020
13,0,0,0,0,0,0,0,0,255038,5249046,255024,179255020,255024,178247031,255028,255021
14,0,0,0,0,0,0,0,0,60235013,60235013,56255008,60235013,60255012,60255011,60255011,60235013
14,0,0,0,0,0,0,0,0,60235013,60255012,60255012,60235013,60255012,60235013,60255014,60255014
14,0,0,0,0,0,0,0,0,60255017,60255017,60255016,60235013,60255014,62241018,58255015,60255016
14,0,0,0,0,0,0,0,0,58255014,60255012,60255009,60255012,63255010,63255012,60255009,60235013
14,0,0,0,0,0,0,0,0,58255015,60255017,60235013,60255012,58255015,62255014,60255014,60235013
14,0,0,0,0,0,0,0,0,58255015,58255018,60255014,60255012,62255014,60255011,60235013,58255015
14,0,0,0,0,0,0,0,0,60255014,60255011,60235013,60255011,60255011,62255014,60255014,63255010
14,0,0,0,0,0,0,0,0,60255014,60255012,62255014,60255011,63255010,60255012,60235013,60255011
14,0,0,0,0,0,0,0,0,60235013,60255014,60235013,60255012,60235013,60235013,60235013,58255015
14,0,0,0,0,0,0,0,0,60255016,60255017,58255015,60235013,60219014,60237014,60237014,60255011
14,0,0,0,0,0,0,0,0,58255015,60255011,58255015,60255012,58255015,60255011,60255014,58255015
14,0,0,0,0,0,0,0,0,60255016,60255014,60255014,63255010,60255014,60255016,58255015,60255014
14,0,0,0,0,0,0,0,0,60235013,58255015,60255014,62238015,60235013,58255015,60235013,60255013
14,0,0,0,0,0,0,0,0,60255016,60255014,58255015,60255014,60255014,62255014,60235013,60255009
14,0,0,0,0,0,0,0,0,58255018,60255014,62255014,60235013,60235013,58255015,60235013,63255010
14,0,0,0,0,0,0,0,0,60255014,63255010,60255012,60255011,62255014,60255012,60255012,58255015
14,0,0,0,0,0,0,0,0,62255017,58255015,58255015,60255014,60235013,60255014,60255016,60255016
14,0,0,0,0,0,0,0,0,60235013,62255014,60255014,60255011,62241018,60255016,65255020,60255012
14,0,0,0,0,0,0,0,0,62255014,60255014,58239016,60255016,62255017,56255014,65255012,58255015
14,0,0,0,0,0,0,0,0,60235013,60239016,60255014,60255014,60235013,65255012,60235013,60255014
14,0,0,0,0,0,0,0,0,67237028,60255019,64240017,62255014,65255012,60235013,67255013,58255015
14,0,0,0,0,0,0,0,0,59255020,61255022,60255019,60255017,60242020,60255017,60255019,59255020
14,0,0,0,0,0,0,0,0,60255019,60255019,60255019,60255019,58255015,58255018,58255015,59255020
14,0,0,0,0,0,0,0,0,60255021,59255020,59255020,58255015,60255019,63255024,60255019,62255017
14,0,0,0,0,0,0,0,0,58255018,59255020,60255016,60255016,58255015,60255016,60255019,60255019
14,0,0,0,0,0,0,0,0,60235013,60255012,60235013,60235013,60235013,60255014,60255010,60235013
14,0,0,0,0,0,0,0,0,58255016,58255015,60255014,58255015,60255014,60255014,60235013,58255015
14,0,0,0,0,0,0,0,0,60255014,60255016,58255015,58255015,60255014,60235013,60235013,60255014
14,0,0,0,0,0,0,0,0,60255019,60255019,60255019,58255015,60255019,62238015,58255015,60255019
14,0,0,0,0,0,0,0,0,58255015,58255018,60255017,60255016,58255015,60255019,60255019,60255016
14,0,0,0,0,0,0,0,0,60255019,60255019,60255017,60255016,58255018,60255019,60255016,60255016
14,60255014,63255010,60235013,0,0,61255026,61255023,60255022,60255019,60255019,60255017,60255017,60255017,58255015,60255016,63255018
15,0,0,0,0,0,0,0,0,96079149,98083148,96079149,95088130,95093126,95087132,96071133,98090142
15,0,0,0,0,0,0,0,0,97071157,95084142,94069137,96073129,97091129,96095126,96090130,96081142
15,103255048,91089097,92070117,0,0,106255052,101245076,109255059,95067152,97079159,93080141,95068132,96076144,97091137,97088127,97080143
15,0,0,0,0,0,0,0,0,96089129,100094149,98089138,95084125,98086140,98094130,98096133,98100128
15,0,0,0,0,0,0,0,0,98094135,97080150,98090142,98086128,98090133,96092116,95094122,99094141
15,0,0,0,0,0,0,0,0,98090144,99088162,100102142,95078138,98109126,99105143,98079142,99093146
15,0,0,0,0,0,0,0,0,101078131,97087137,96092117,98093129,101097129,100096130,97092125,101110111
15,0,0,0,0,0,0,0,0,98087143,97093135,98093131,98086127,96084118,98101116,98082124,98093126
15,0,0,0,0,0,0,0,0,97081139,97080140,98077132,96087123,95083107,99095129,98101126,98085120
15,103255066,0,0,0,0,0,0,106255045,96078148,98080150,96083145,97079132,97089126,96090133,95078130,98066151
15,0,0,0,0,0,0,0,0,98081136,95080143,100099134,98101129,97097129,98095123,95070135,97084133
15,113255020,0,0,0,0,0,0,114255026,96068138,98093135,98091131,96085126,97089126,96081120,98092119,98093131
15,0,0,0,0,0,0,0,0,100098143,98076148,96077142,96085114,98102118,97091123,96086125,99106099
15,0,0,0,0,0,0,0,0,98091159,100110146,95071143,97079123,96086127,96090133,95087132,98072146
15,0,0,0,0,0,0,0,0,96078154,98081157,97086131,95081141,96085129,95080111,98088145,94086127
15,113255025,0,0,0,0,0,0,105191032,94065133,96063145,96066146,95084134,97095132,96083141,92071143,97071140
16,0,0,0,0,0,0,0,0,87097095,88117087,86122075,87108083,89107081,86104093,85113079,90078098
16,0,0,0,0,0,0,0,0,89106082,89088084,85094087,87110081,88106094,85100089,88102090,87096096
16,0,0,0,0,0,0,0,0,76091104,86102103,84099093,87078108,93109105,85096109,88083105,89097100
16,0,0,0,0,0,0,0,0,82071083,74091081,77097084,65076077,73047113,80088093,87116077,65068071
16,0,0,0,0,0,0,0,0,78086089,80093085,74089095,80081085,82094087,82079097,80083074,81074110
16,0,0,0,0,0,0,0,0,77105068,83077093,77070077,66055074,68055092,88100074,74066097,73091081
16,0,0,0,0,0,0,0,0,80088102,77067106,59059091,75083092,72079071,82074120,74070080,66055112
16,0,0,0,0,0,0,0,0,89116075,89114074,87132052,84113061,85126065,87105068,87094084,89122069
16,0,0,0,0,0,0,0,0,89126069,82088067,85112073,85157057,85117070,87088087,89104083,88115080
16,0,0,0,0,0,0,0,0,89093115,84064107,84094095,85071108,85070121,91089123,90087105,90092091
