0,1,2,3,4,5,6,7,8
10,110236054,115248069,102241056,98224057,103252074,100255084,99249083,99224082
10,110255048,100252084,99221091,94073133,102255077,101255075,100251062,100252089
10,99252077,100244090,104227045,102192061,99226106,98255084,98249082,98235104
10,95241072,97204085,99208124,98215070,99234110,100246087,100255087,99240087
10,99236082,105250055,105255046,102216098,98232121,98238091,100241089,98255080
10,100242059,108249091,100245104,98245099,99255111,100247092,101249081,99255096
10,112255043,110234072,115244046,111255067,100255104,98255088,101244072,100255083
10,109255069,99252093,98232090,115246054,99253114,100255084,100255081,98225109
11,173007151,140,36008164,30010204,96008158,153,30003158,43011160
11,75003154,75004144,23024172,3049177,17048101,150,24008159,36008158
11,166,140005151,96019133,110005160,147,110005151,30004138,75003151
11,94084097,100141103,102102132,94113081,95122073,98144069,91123056,90104044
11,21090065,101015135,13052161,42007190,36008161,35010150,50005161,35009166
11,165003168,96008153,36008170,24007186,30004141,164,176,22045148
11,96008151,114009143,36008158,25009166,110005156,114008153,24010132,83007149
11,101162085,99142072,99151076,94095075,94112066,95142063,94143057,98138074
11,103120196,92061134,102103109,70013119,97126065,95074062,94119062,99128068
11,174,75004143,94143050,19035153,120003161,150,96009144,110005157
11,181,95019157,30013192,30013202,180,24007175,36007179,50004188
11,96007185,75004130,30011178,24007188,42009148,35011145,83006171,30003172
11,120003184,43015122,13013175,30003179,22034167,83006161,75003199,75003172
12,28204065,29210062,27181093,28233071,30155089,30192069,30186074,30170075
12,28219071,30172077,31255034,26248068,30148093,31199064,29199064,28207069
12,28194080,27169118,28148112,27081148,31137108,30160086,32147087,29123104
12,29194080,27140137,39089040,27192081,28184072,31164090,29173103,31137108
12,28168085,29190078,28175092,26149094,31140104,29157086,29148081,29149091
12,29190074,30139119,32129101,28153080,30164084,31142088,29148102,29175073
12,26199082,27119137,26119075,29143098,29137091,31142088,30154086,28165079
12,44090094,30138096,38255008,30255012,31136092,29186067,29169074,31122092
12,28169104,95156036,20128006,58098081,31129093,29169080,29171070,29125096
12,36102132,3255011,90255016,52098091,31128100,28187082,30177072,32141107
12,35237014,30255002,70110074,28126123,32131099,29181072,29152079,31169071
12,39180061,28242020,19223048,27188099,31088099,27103084,34098086,27112096
12,31094109,32078128,80085018,21244024,29105078,30107086,29109075,31081101
12,106015186,108026170,50006132,28150095,26157104,24010124,29064128,27109091
12,80125043,26145093,27167131,27183102,27160075,29144087,28140080,28140089
12,30115080,28139088,31120100,25161135,29126095,26150090,30105092,28132093
12,28148076,30103124,31103121,59063081,29116108,28135087,29124084,26035125
12,27160102,26151115,25222108,44093090,29166063,29148081,27155074,28165071
12,74112025,28140124,24222092,26195094,31129087,28132085,31129079,29139086
12,27200121,26112130,26113154,27148105,36111099,27155069,32107093,29136094
12,116020178,113025163,75004121,37074107,111021158,106024159,27078118,30255030
12,28116127,28122125,44090108,26190122,27120089,28113099,31157065,29112091
13,255005,255004,255034,1255022,1255022,179255020,179255020,1255022
13,255004,255004,179255020,179243021,179255020,255020,242019,179255020
13,15255002,255010,1255022,173255004,255018,255020,255016,179255020
13,255004,165255002,120170003,255004,179255020,179255020,255014,179255021
13,255004,255015,255001,165255002,255021,255024,255016,179255020
13,235013,255012,255004,165255002,179255020,255014,255018,179255020
13,255004,255010,255008,255008,255025,1255022,1255022,245025
13,255014,15255002,255006,242019,1255022,255024,255018,1255022
13,255004,255006,165255002,255008,1255022,179255020,255016,255024
13,1255022,242019,255025,255011,255025,255021,179255020,255018
13,1255022,255030,247031,177255026,255016,1255022,255020,1255022
13,4248034,255020,238015,255038,255024,255028,255025,255025
13,179248035,255024,5255075,7244067,255024,255026,1255022,255028
13,255038,178255024,7232087,4251062,255024,255028,255020,1255029
13,1255022,255030,6125145,245025,179255020,255020,2230040,255020
13,1255021,255025,1198054,245025,179255020,179255020,255020,179255020
13,8201061,6211041,3255009,6235051,255020,255024,255020,255024
13,3228038,4218048,255011,2255037,255020,255024,179255020,255020
13,235039,255012,177255022,255034,1255022,255020,179255020,255025
13,177255010,255006,2232045,179255032,255020,177255022,1255022,255030
13,177255009,255025,4187049,255015,1255022,255025,242019,6245049
13,255020,255030,156255005,173204005,179255026,255020,179255020,255020
13,9156152,177242020,177255009,255014,255024,177255022,255018,255020
13,255028,242019,2255047,255031,179255032,1255022,245025,255026
13,255024,179255021,1255022,242019,255026,1255022,3249040,255030
13,1255022,255018,1255029,255016,1255022,255025,5250047,178255029
14,60255012,60255007,60255007,63232011,60255009,60255012,60255012,60255014
14,63255021,63255010,60255012,50255003,60235013,60255012,60235013,58255015
14,60255017,60255019,63255010,60235013,60255017,60255012,60255016,60255016
14,56255008,62238015,60255012,60255007,60255011,65255012,60255011,60255011
14,80255003,60255004,66255005,173255004,60255016,60255012,60235013,60255012
14,60255002,50255003,55255006,0,58255015,60235013,60235013,60235013
14,55219007,55255006,75170003,60255002,60255011,63255010,60255010,60255014
14,60235013,56255008,75170003,60255002,60235013,63255010,60255014,62238015
14,60255004,60255007,58255013,60223008,58255015,60235013,60235013,58255015
14,62255014,58255015,60255007,63255010,60255014,60255012,58255015,58255015
14,60255014,60255007,56255008,63255010,62238015,60255014,62255014,58255015
14,50255003,56255008,56255008,60255016,62255017,60235013,58255015,60255016
14,75170003,60255009,60255011,60255002,60255014,60255014,60255014,60255014
14,75255002,63255010,60255007,60255007,60255014,60219014,60255014,60255011
14,30255001,63232011,60255005,60255006,60255014,60235013,60255014,60255011
14,165255002,65255012,75255002,50255003,60255014,60235013,65255012,60235013
14,58255015,60255002,50255003,70255006,58255018,60235013,62255014,60255018
14,60255007,60255007,68255011,62155023,60255016,62255017,67228028,58255015
14,66255005,60255009,62238015,60255012,64255015,63255021,62255014,60255016
14,103223008,60255009,63255011,66255005,58255015,58255015,60255014,60255014
14,65235013,58255015,60255009,60223008,62210017,60235013,60255016,62228019
14,60255019,60255014,62238015,60255019,60255019,60255019,60255019,61255022
14,60255014,60255009,60242020,62255017,59255020,60255016,60255017,60255019
14,63255010,58255018,59255020,60255021,60255024,60255021,60255019,58242019
14,63255011,59255020,58242019,60255014,60255019,58255015,60255017,60255019
14,60235013,60255009,60255012,58255015,63255010,60235013,60235013,60255014
14,58255015,60255014,60255017,66255016,58255015,58255015,60255012,58255015
14,60255007,60255014,58255015,45255004,58255015,60255014,62255014,60255017
14,65255012,60255017,61224025,63255010,60255019,60255017,60255019,60255019
14,58255018,57234012,60235013,60255019,60255019,62241018,58255018,60255016
14,60255014,60235013,62255017,60255019,60255019,60255017,60255017,60255017
14,60255014,60255019,61248035,58255015,61255022,60255016,60255014,60255019
15,100255035,110255040,90045090,109255069,98069148,97105126,96069126,97083151
15,109247030,105255043,111255156,105250052,95083142,96084130,96091132,95082140
15,105255035,107246056,111235113,106248074,98080153,98075139,98070145,98082150
15,101213042,116244023,114227027,107249043,98087150,98091112,96086128,95090127
15,36027048,105176029,115255023,110255015,100093151,96091121,97102123,96079135
15,111248039,117244024,116255020,106244046,102103141,95088130,97091138,99088151
15,20005152,151,80014109,30004131,140005144,120004140,96078111,98108102
15,114227037,90063242,109255034,106214031,96087135,98087117,98095123,97092122
15,103242040,17112066,114240035,104246028,97095131,98089123,97086131,98080137
15,101255066,110255041,104181038,106255052,96078153,98079138,99096141,98083153
15,75003152,103011161,159,13010173,99087132,94085114,115242019,130109021
15,110255036,109255016,103251064,117244024,99095143,95081126,99084122,99088131
15,75004132,96008151,16024159,20005161,98088124,96092117,97222122,99167160
15,112239031,105213042,118236027,103188034,96066146,91053139,97089140,98087150
15,103255045,101203059,99119062,111217061,98088157,95089129,98083132,97088142
15,99104098,103255049,95054081,104252076,96088145,99091134,95077132,97094146
16,20005155,110005164,100250094,24007175,120003164,171,75003163,75003166
16,120003166,90022138,30014179,35016175,96008168,75003163,24055153,83006170
16,83006180,90009176,17042178,35009177,90010255,93085177,19056131,30003171
16,75003176,110004172,83006174,138026128,80081095,82127062,66008150,96008167
16,75087082,82099093,72073070,75099080,74085084,85143084,84112084,77076070
16,98017167,195,30002205,23015207,80029131,55008191,36007188,75002207
16,78089092,30013162,19010195,19028192,96007175,182,179,30012175
16,110004189,24010130,50004203,8116033,17106116,75003200,36006205,183
16,50005148,149,96010124,21017146,157,16068097,110005147,147
16,75003147,108246086,50005163,24009146,122,90118065,154,75003157
16,153182014,173102010,55010158,96007172,140255003,163255009,30021145,190
